,Open,High,Low,Close,Adj Close,Volume
2013-05-06 01:30:00,11.5,11.699999809265137,11.399999618530273,11.5,10.359174728393555,627000
2013-05-07 01:30:00,11.579999923706055,12.380000114440918,11.520000457763672,12.220000267028809,11.0077486038208,3207510
2013-05-08 01:30:00,12.380000114440918,12.779999732971191,11.979999542236328,12.15999984741211,10.953701972961426,3378500
2013-05-09 01:30:00,12.199999809265137,12.65999984741211,12.0600004196167,12.619999885559082,11.368066787719727,2242000
2013-05-10 01:30:00,12.619999885559082,12.680000305175781,12.180000305175781,12.579999923706055,11.332035064697266,1344500
2013-05-13 01:30:00,12.579999923706055,13.920000076293945,12.479999542236328,13.800000190734863,12.431007385253906,6570050
2013-05-14 01:30:00,14.0,14.800000190734863,13.880000114440918,14.199999809265137,12.791327476501465,5323100
2013-05-15 01:30:00,14.199999809265137,14.800000190734863,14.199999809265137,14.65999984741211,13.205695152282715,3225733
2013-05-16 01:30:00,14.779999732971191,14.880000114440918,13.760000228881836,14.140000343322754,12.737281799316406,2961000
2013-05-20 01:30:00,14.15999984741211,14.619999885559082,14.15999984741211,14.279999732971191,12.863391876220703,2945000
2013-05-21 01:30:00,14.300000190734863,14.800000190734863,14.300000190734863,14.300000190734863,12.881410598754883,3159075
2013-05-22 01:30:00,14.399999618530273,14.5,13.399999618530273,13.920000076293945,12.539106369018555,2713000
2013-05-23 01:30:00,13.920000076293945,14.0,12.960000038146973,13.0600004196167,11.764419555664062,5101500
2013-05-24 01:30:00,13.100000381469727,15.380000114440918,13.100000381469727,15.319999694824219,13.80022144317627,6813500
2013-05-27 01:30:00,15.319999694824219,17.079999923706055,15.020000457763672,16.479999542236328,14.845147132873535,12122700
2013-05-28 01:30:00,16.200000762939453,17.31999969482422,16.0,16.65999984741211,15.191654205322266,5492091
2013-05-29 01:30:00,16.8799991607666,17.040000915527344,16.3799991607666,16.600000381469727,15.136946678161621,4131250
2013-05-30 01:30:00,16.5,17.959999084472656,16.459999084472656,17.600000381469727,16.048810958862305,5612100
2013-05-31 01:30:00,17.8799991607666,18.18000030517578,17.5,18.0,16.413555145263672,5992218
2013-06-03 01:30:00,18.200000762939453,18.280000686645508,16.920000076293945,17.18000030517578,15.665827751159668,6962025
2013-06-04 01:30:00,17.5,19.0,17.360000610351562,18.84000015258789,17.179519653320312,11419825
2013-06-05 01:30:00,18.920000076293945,19.15999984741211,17.8799991607666,18.3799991607666,16.760059356689453,6126500
2013-06-06 01:30:00,18.360000610351562,18.639999389648438,17.799999237060547,18.520000457763672,16.88772201538086,3613125
2013-06-07 01:30:00,18.600000381469727,19.079999923706055,18.139999389648438,18.31999969482422,16.705352783203125,3510500
2013-06-10 01:30:00,18.31999969482422,19.8799991607666,18.31999969482422,19.100000381469727,17.416608810424805,6802750
2013-06-11 01:30:00,19.459999084472656,20.049999237060547,18.940000534057617,19.280000686645508,17.58074188232422,6572506
2013-06-13 01:30:00,19.0,19.280000686645508,17.799999237060547,18.440000534057617,16.814773559570312,7422500
2013-06-14 01:30:00,18.65999984741211,18.8799991607666,17.540000915527344,17.639999389648438,16.085281372070312,7535481
2013-06-17 01:30:00,17.979999542236328,19.559999465942383,17.799999237060547,18.920000076293945,17.252471923828125,8101552
2013-06-18 01:30:00,19.020000457763672,19.739999771118164,18.920000076293945,19.280000686645508,17.58074188232422,4073000
2013-06-19 01:30:00,19.5,19.5,18.760000228881836,19.0,17.325420379638672,2353500
2013-06-20 01:30:00,18.8799991607666,19.200000762939453,18.360000610351562,18.479999542236328,16.851247787475586,3423000
2013-06-21 01:30:00,17.959999084472656,18.860000610351562,17.899999618530273,18.799999237060547,17.143047332763672,4784500
2013-06-24 01:30:00,18.799999237060547,18.899999618530273,16.600000381469727,16.65999984741211,15.191654205322266,8250875
2013-06-25 01:30:00,16.5,17.8799991607666,15.600000381469727,17.860000610351562,16.2858943939209,8913000
2013-06-26 01:30:00,18.260000228881836,18.81999969482422,17.760000228881836,18.600000381469727,16.96067237854004,5737000
2013-06-27 01:30:00,18.799999237060547,19.0,18.3799991607666,18.399999618530273,16.77829933166504,3831318
2013-06-28 01:30:00,18.520000457763672,19.579999923706055,18.520000457763672,19.360000610351562,17.653688430786133,6574950
2013-07-02 01:30:00,19.700000762939453,21.299999237060547,19.68000030517578,20.950000762939453,19.10355567932129,9668100
2013-07-03 01:30:00,20.899999618530273,22.649999618530273,19.799999237060547,21.5,19.605077743530273,12210800
2013-07-04 01:30:00,22.149999618530273,22.25,20.649999618530273,21.200000762939453,19.331518173217773,5987424
2013-07-05 01:30:00,21.399999618530273,21.799999237060547,20.299999237060547,20.549999237060547,18.738805770874023,3995226
2013-07-08 01:30:00,20.799999237060547,21.950000762939453,20.549999237060547,21.649999618530273,19.741859436035156,5742400
2013-07-09 01:30:00,21.649999618530273,21.799999237060547,20.899999618530273,21.25,19.377113342285156,1975318
2013-07-10 01:30:00,21.299999237060547,21.549999237060547,19.899999618530273,21.350000381469727,19.468297958374023,4708500
2013-07-11 01:30:00,21.399999618530273,21.600000381469727,20.75,21.299999237060547,19.422706604003906,3321050
2013-07-12 01:30:00,21.600000381469727,23.100000381469727,20.950000762939453,22.899999618530273,20.881689071655273,8513800
2013-07-15 01:30:00,23.350000381469727,24.600000381469727,23.0,24.149999618530273,22.02151870727539,6217112
2013-07-16 01:30:00,23.75,23.75,18.600000381469727,19.040000915527344,17.36189079284668,57151141
2013-07-17 01:30:00,19.299999237060547,20.0,19.0,19.65999984741211,17.92724609375,17617775
2013-07-18 01:30:00,19.799999237060547,20.0,17.760000228881836,17.920000076293945,16.34060287475586,21409475
2013-07-19 01:30:00,17.5,18.219999313354492,16.81999969482422,17.459999084472656,15.921147346496582,17946500
2013-07-22 01:30:00,17.420000076293945,18.1200008392334,17.3799991607666,18.040000915527344,16.450029373168945,6365250
2013-07-23 01:30:00,18.200000762939453,18.600000381469727,18.100000381469727,18.559999465942383,16.924196243286133,8073000
2013-07-24 01:30:00,18.600000381469727,19.139999389648438,18.559999465942383,19.1200008392334,17.434843063354492,7328300
2013-07-25 01:30:00,19.020000457763672,19.299999237060547,18.579999923706055,18.600000381469727,16.96067237854004,4342500
2013-07-26 01:30:00,18.600000381469727,18.979999542236328,18.280000686645508,18.31999969482422,16.705352783203125,3674350
2013-07-29 01:30:00,18.299999237060547,18.299999237060547,17.600000381469727,18.15999984741211,16.55945587158203,4001500
2013-07-30 01:30:00,18.0,18.559999465942383,17.899999618530273,18.479999542236328,16.851247787475586,2715000
2013-07-31 01:30:00,18.34000015258789,18.540000915527344,17.979999542236328,18.0,16.413555145263672,2775500
2013-08-01 01:30:00,18.299999237060547,18.420000076293945,17.979999542236328,18.360000610351562,16.7418270111084,1799658
2013-08-02 01:30:00,18.360000610351562,18.559999465942383,18.059999465942383,18.079999923706055,16.48650360107422,2436209
2013-08-05 01:30:00,18.079999923706055,18.559999465942383,18.079999923706055,18.299999237060547,16.68711280822754,3588750
2013-08-06 01:30:00,18.299999237060547,18.780000686645508,18.020000457763672,18.540000915527344,16.90595817565918,4187925
2013-08-07 01:30:00,18.479999542236328,18.899999618530273,18.200000762939453,18.5,16.869487762451172,3689623
2013-08-08 01:30:00,18.540000915527344,18.760000228881836,18.100000381469727,18.280000686645508,16.66887664794922,2187000
2013-08-09 01:30:00,18.280000686645508,18.420000076293945,18.139999389648438,18.399999618530273,16.77829933166504,1188500
2013-08-12 01:30:00,18.399999618530273,18.68000030517578,18.139999389648438,18.219999313354492,16.614164352416992,2660000
2013-08-13 01:30:00,18.299999237060547,18.639999389648438,18.15999984741211,18.579999923706055,16.94243049621582,3243875
2013-08-14 01:30:00,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,16.94243049621582,0
2013-08-15 01:30:00,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,16.94243049621582,0
2013-08-16 01:30:00,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,16.94243049621582,0
2013-08-19 01:30:00,19.100000381469727,19.959999084472656,18.84000015258789,18.899999618530273,17.23423194885254,11930500
2013-08-20 01:30:00,19.18000030517578,19.18000030517578,18.079999923706055,18.260000228881836,16.650636672973633,4215750
2013-08-21 01:30:00,18.260000228881836,18.520000457763672,17.81999969482422,18.34000015258789,16.723587036132812,2930500
2013-08-22 01:30:00,18.100000381469727,18.440000534057617,17.920000076293945,18.420000076293945,16.79653549194336,2430500
2013-08-23 01:30:00,18.5,18.600000381469727,18.299999237060547,18.540000915527344,16.90595817565918,1965000
2013-08-26 01:30:00,18.540000915527344,18.540000915527344,18.0,18.020000457763672,16.431795120239258,2911500
2013-08-27 01:30:00,18.15999984741211,18.440000534057617,18.0,18.1200008392334,16.52297592163086,2121500
2013-08-28 01:30:00,18.0,18.520000457763672,18.0,18.459999084472656,16.833009719848633,2802400
2013-08-29 01:30:00,18.280000686645508,18.579999923706055,18.219999313354492,18.520000457763672,16.88772201538086,1511000
2013-08-30 01:30:00,18.399999618530273,18.5,18.280000686645508,18.420000076293945,16.79653549194336,1086500
2013-09-02 01:30:00,18.399999618530273,18.520000457763672,18.18000030517578,18.5,16.869487762451172,2488015
2013-09-03 01:30:00,18.459999084472656,18.479999542236328,18.280000686645508,18.299999237060547,16.68711280822754,1796150
2013-09-04 01:30:00,18.260000228881836,18.479999542236328,18.200000762939453,18.459999084472656,16.833009719848633,1805000
2013-09-05 01:30:00,18.219999313354492,18.420000076293945,18.18000030517578,18.219999313354492,16.796138763427734,1603000
2013-09-06 01:30:00,18.18000030517578,18.34000015258789,18.020000457763672,18.059999465942383,16.648639678955078,2255000
2013-09-09 01:30:00,18.0,18.139999389648438,17.5,17.559999465942383,16.187715530395508,3926500
2013-09-10 01:30:00,17.579999923706055,17.799999237060547,17.020000457763672,17.18000030517578,15.83741283416748,2997601
2013-09-11 01:30:00,17.219999313354492,18.239999771118164,17.18000030517578,18.18000030517578,16.759260177612305,4923043
2013-09-12 01:30:00,18.18000030517578,18.18000030517578,17.6200008392334,17.639999389648438,16.26146125793457,1912300
2013-09-13 01:30:00,17.5,17.700000762939453,17.3799991607666,17.600000381469727,16.224592208862305,964500
2013-09-16 01:30:00,17.600000381469727,18.020000457763672,17.399999618530273,17.940000534057617,16.538021087646484,2288525
2013-09-17 01:30:00,17.920000076293945,18.0,17.68000030517578,17.940000534057617,16.538021087646484,1712000
2013-09-18 01:30:00,17.799999237060547,18.020000457763672,17.520000457763672,17.559999465942383,16.187715530395508,1370500
2013-09-19 01:30:00,17.639999389648438,18.219999313354492,17.639999389648438,18.200000762939453,16.777700424194336,2758000
2013-09-23 01:30:00,18.200000762939453,18.280000686645508,17.8799991607666,18.260000228881836,16.8330078125,1233500
2013-09-24 01:30:00,18.040000915527344,18.299999237060547,17.920000076293945,18.260000228881836,16.8330078125,1625750
2013-09-25 01:30:00,18.3799991607666,19.100000381469727,18.3799991607666,18.959999084472656,17.47830581665039,7280251
2013-09-26 01:30:00,19.020000457763672,20.200000762939453,19.020000457763672,19.299999237060547,17.79173469543457,13832502
2013-09-27 01:30:00,19.399999618530273,20.649999618530273,19.399999618530273,20.649999618530273,19.03623390197754,10084372
2013-09-30 01:30:00,20.350000381469727,21.649999618530273,19.799999237060547,21.0,19.3588809967041,6513500
2013-10-02 01:30:00,21.0,21.5,20.399999618530273,20.850000381469727,19.220605850219727,4141001
2013-10-03 01:30:00,20.850000381469727,20.899999618530273,19.979999542236328,20.25,18.667495727539062,4464742
2013-10-04 01:30:00,20.100000381469727,22.549999237060547,19.920000076293945,22.549999237060547,20.78775405883789,12104001
2013-10-07 01:30:00,22.600000381469727,25.100000381469727,22.549999237060547,24.049999237060547,22.170534133911133,14026400
2013-10-08 01:30:00,24.299999237060547,24.399999618530273,23.5,23.549999237060547,21.709606170654297,4826103
2013-10-09 01:30:00,23.0,23.299999237060547,22.399999618530273,22.549999237060547,20.78775405883789,6191000
2013-10-10 01:30:00,22.600000381469727,23.299999237060547,21.799999237060547,22.600000381469727,20.83384895324707,5929000
2013-10-11 01:30:00,23.049999237060547,25.200000762939453,22.25,24.799999237060547,22.861919403076172,18909900
2013-10-15 01:30:00,25.100000381469727,25.549999237060547,24.299999237060547,25.149999618530273,23.184568405151367,11536750
2013-10-16 01:30:00,25.450000762939453,25.600000381469727,24.75,25.549999237060547,23.553306579589844,5920640
2013-10-17 01:30:00,26.049999237060547,28.0,26.0,27.600000381469727,25.443103790283203,12234500
2013-10-18 01:30:00,27.700000762939453,28.799999237060547,27.5,28.600000381469727,26.364961624145508,8220500
2013-10-21 01:30:00,29.100000381469727,30.149999618530273,28.700000762939453,29.450000762939453,27.148534774780273,8219220
2013-10-22 01:30:00,29.700000762939453,29.700000762939453,27.950000762939453,28.100000381469727,25.904029846191406,6990475
2013-10-23 01:30:00,28.5,29.200000762939453,27.75,27.850000381469727,25.673564910888672,6168300
2013-10-24 01:30:00,28.100000381469727,28.399999618530273,27.649999618530273,28.200000762939453,25.996217727661133,6364800
2013-10-25 01:30:00,28.149999618530273,29.0,27.100000381469727,28.299999237060547,26.08839988708496,9670000
2013-10-28 01:30:00,20.799999237060547,20.799999237060547,18.700000762939453,19.18000030517578,17.681114196777344,12715500
2013-10-29 01:30:00,18.799999237060547,19.280000686645508,16.959999084472656,17.719999313354492,16.335208892822266,15089989
2013-10-30 01:30:00,18.100000381469727,18.200000762939453,17.5,17.959999084472656,16.556453704833984,6096600
2013-10-31 01:30:00,18.0,18.15999984741211,17.600000381469727,17.860000610351562,16.464271545410156,3481358
2013-11-01 01:30:00,18.0,18.0,17.719999313354492,17.920000076293945,16.51957893371582,2465375
2013-11-04 01:30:00,18.360000610351562,18.5,17.940000534057617,18.020000457763672,16.611770629882812,4797233
2013-11-05 01:30:00,18.200000762939453,18.200000762939453,17.239999771118164,17.739999771118164,16.35365104675293,3062000
2013-11-06 01:30:00,17.799999237060547,17.899999618530273,17.360000610351562,17.559999465942383,16.187715530395508,1894050
2013-11-07 01:30:00,17.700000762939453,17.799999237060547,17.100000381469727,17.139999389648438,15.800537109375,2837275
2013-11-08 01:30:00,16.959999084472656,16.979999542236328,15.819999694824219,16.360000610351562,15.081493377685547,6224270
2013-11-11 01:30:00,16.5,18.0,16.200000762939453,17.979999542236328,16.574886322021484,5218000
2013-11-12 01:30:00,17.8799991607666,18.200000762939453,17.18000030517578,17.219999313354492,15.874284744262695,4135500
2013-11-13 01:30:00,17.219999313354492,17.219999313354492,16.559999465942383,16.65999984741211,15.358046531677246,2986000
2013-11-14 01:30:00,16.799999237060547,17.200000762939453,16.799999237060547,16.899999618530273,15.579294204711914,1574000
2013-11-15 01:30:00,17.0,17.200000762939453,16.700000762939453,16.799999237060547,15.487106323242188,2138000
2013-11-18 01:30:00,16.799999237060547,17.15999984741211,16.6200008392334,16.780000686645508,15.468671798706055,2072000
2013-11-19 01:30:00,16.799999237060547,16.940000534057617,16.020000457763672,16.260000228881836,14.989304542541504,3012500
2013-11-20 01:30:00,16.299999237060547,16.65999984741211,16.059999465942383,16.420000076293945,15.136802673339844,2689000
2013-11-21 01:30:00,16.399999618530273,16.399999618530273,16.1200008392334,16.18000030517578,14.915559768676758,1103500
2013-11-22 01:30:00,16.219999313354492,16.5,16.079999923706055,16.139999389648438,14.878684997558594,1613132
2013-11-25 01:30:00,16.200000762939453,16.420000076293945,15.960000038146973,16.299999237060547,15.0261812210083,2575000
2013-11-26 01:30:00,16.299999237060547,16.440000534057617,16.020000457763672,16.219999313354492,14.952431678771973,1437000
2013-11-27 01:30:00,16.219999313354492,16.219999313354492,16.0,16.0,14.749626159667969,1419000
2013-11-28 01:30:00,16.0,16.399999618530273,16.0,16.219999313354492,14.952431678771973,1806500
2013-11-29 01:30:00,15.800000190734863,15.899999618530273,15.020000457763672,15.140000343322754,13.956833839416504,8062000
2013-12-02 01:30:00,15.140000343322754,15.15999984741211,14.100000381469727,14.199999809265137,13.090292930603027,6621273
2013-12-03 01:30:00,13.779999732971191,15.100000381469727,13.699999809265137,15.079999923706055,13.901522636413574,7685816
2013-12-04 01:30:00,14.880000114440918,15.960000038146973,14.760000228881836,15.720000267028809,14.491508483886719,8930990
2013-12-05 01:30:00,15.65999984741211,15.720000267028809,15.239999771118164,15.380000114440918,14.178078651428223,2901680
2013-12-06 01:30:00,15.300000190734863,15.34000015258789,14.5600004196167,14.859999656677246,13.698714256286621,3764206
2013-12-09 01:30:00,14.859999656677246,15.180000305175781,14.720000267028809,14.819999694824219,13.661840438842773,1412500
2013-12-10 01:30:00,14.859999656677246,15.239999771118164,14.600000381469727,15.020000457763672,13.846211433410645,4172500
2013-12-11 01:30:00,15.220000267028809,15.359999656677246,14.760000228881836,14.819999694824219,13.661840438842773,3299000
2013-12-12 01:30:00,14.619999885559082,14.800000190734863,14.359999656677246,14.520000457763672,13.385287284851074,1744500
2013-12-13 01:30:00,14.5,14.920000076293945,14.199999809265137,14.84000015258789,13.680278778076172,1700022
2013-12-16 01:30:00,14.880000114440918,15.079999923706055,14.5600004196167,14.640000343322754,13.4959077835083,1528500
2013-12-17 01:30:00,14.680000305175781,14.779999732971191,14.180000305175781,14.260000228881836,13.145604133605957,1782916
2013-12-18 01:30:00,14.300000190734863,14.460000038146973,14.100000381469727,14.119999885559082,13.016544342041016,2028000
2013-12-19 01:30:00,14.140000343322754,14.399999618530273,13.920000076293945,13.9399995803833,12.850610733032227,1717500
2013-12-20 01:30:00,14.0,14.300000190734863,13.699999809265137,14.119999885559082,13.016544342041016,2402500
2013-12-23 01:30:00,14.199999809265137,14.199999809265137,13.819999694824219,13.880000114440918,12.795300483703613,1450500
2013-12-24 01:30:00,13.720000267028809,14.100000381469727,13.720000267028809,13.899999618530273,12.813735961914062,793000
2013-12-27 01:30:00,13.899999618530273,14.119999885559082,13.800000190734863,13.899999618530273,12.813735961914062,1013500
2013-12-30 01:30:00,13.899999618530273,14.520000457763672,13.899999618530273,14.319999694824219,13.200916290283203,3037000
2013-12-31 01:30:00,14.4399995803833,14.680000305175781,14.140000343322754,14.199999809265137,13.090292930603027,3066500
2014-01-02 01:30:00,14.5,14.899999618530273,14.199999809265137,14.859999656677246,13.698714256286621,5530500
2014-01-03 01:30:00,14.699999809265137,15.460000038146973,14.399999618530273,15.199999809265137,14.0121431350708,7888740
2014-01-06 01:30:00,15.300000190734863,17.6200008392334,15.220000267028809,17.399999618530273,16.040220260620117,18068400
2014-01-07 01:30:00,17.600000381469727,18.34000015258789,16.760000228881836,17.059999465942383,15.726789474487305,14029000
2014-01-08 01:30:00,17.420000076293945,18.600000381469727,17.15999984741211,18.440000534057617,16.998943328857422,14550000
2014-01-09 01:30:00,18.440000534057617,19.200000762939453,17.700000762939453,17.959999084472656,16.556453704833984,10805000
2014-01-10 01:30:00,17.780000686645508,18.299999237060547,17.5,17.780000686645508,16.390522003173828,4841700
